 x,y,r4,w1,r3,r2,w2,r1,r0,f1,f2,bw1,bw2,bw1-1,bw1-2,bw2-1,bw2-2
10,10,3.5,0.25,3.25,3,1.25,1.75,0.75,10.510,-1.000,0.342,-1.000,10.303,10.645,17.781,-1.000
10,10,3.5,0.25,3.25,3,1.5,1.5,0.75,10.539,-1.000,0.339,-1.000,10.329,10.668,-1.000,-1.000
10,10,3.5,0.25,3.25,3,1.75,1.25,0.75,10.540,-1.000,0.351,-1.000,10.328,10.679,-1.000,-1.000
10,10,3.5,0.25,3.25,3,2,1,0.75,10.550,-1.000,0.345,-1.000,10.338,10.683,-1.000,-1.000
10,10,3.5,0.25,3.25,3,0.25,2.75,1,10.530,14.430,0.284,1.765,10.351,10.635,13.451,15.216
10,10,3.5,0.25,3.25,3,0.5,2.5,1,10.450,15.570,0.295,1.945,10.263,10.558,14.493,16.438
10,10,3.5,0.25,3.25,3,0.75,2.25,1,10.530,16.730,0.318,2.057,10.336,10.654,15.566,17.623
10,10,3.5,0.25,3.25,3,1,2,1,10.500,17.890,0.331,-1.000,10.297,10.628,16.617,-1.000
10,10,3.5,0.25,3.25,3,1.25,1.75,1,10.500,-1.000,0.345,-1.000,10.291,10.636,17.696,-1.000
10,10,3.5,0.25,3.25,3,1.5,1.5,1,10.540,-1.000,0.339,-1.000,10.333,10.672,-1.000,-1.000
10,10,3.5,0.25,3.25,3,1.75,1.25,1,10.520,-1.000,0.344,-1.000,10.308,10.652,-1.000,-1.000
10,10,3.5,0.25,3.25,3,0.25,2.75,1.25,10.570,14.268,0.286,1.598,10.386,10.672,13.380,14.978
10,10,3.5,0.25,3.25,3,0.5,2.5,1.25,10.403,15.350,0.302,1.777,10.224,10.526,14.354,16.131
10,10,3.5,0.25,3.25,3,0.75,2.25,1.25,10.490,16.450,0.319,1.886,10.295,10.614,15.370,17.256
10,10,3.5,0.25,3.25,3,1,2,1.25,10.522,17.590,0.343,-1.000,10.311,10.654,16.432,-1.000
10,10,3.5,0.25,3.25,3,1.25,1.75,1.25,10.480,-1.000,0.348,-1.000,10.262,10.610,17.481,-1.000
10,10,3.5,0.25,3.25,3,1.5,1.5,1.25,10.470,-1.000,0.340,-1.000,10.267,10.607,-1.000,-1.000
10,10,3.5,0.25,3.25,3,0.25,2.75,1.5,10.550,14.030,0.318,1.402,10.335,10.653,13.261,14.663
10,10,3.5,0.25,3.25,3,0.5,2.5,1.5,10.338,14.990,0.280,1.575,10.159,10.439,14.090,15.665
10,10,3.5,0.25,3.25,3,0.75,2.25,1.5,10.300,16.040,0.308,1.671,10.110,10.418,15.067,16.738
10,10,3.5,0.25,3.25,3,1,2,1.5,10.470,17.181,0.349,1.703,10.256,10.605,16.188,17.891
10,10,3.5,0.25,3.25,3,1.25,1.75,1.5,10.520,-1.000,0.342,-1.000,10.307,10.649,17.274,-1.000
10,10,3.5,0.25,3.25,3,0.25,2.75,1.75,10.540,13.710,0.298,1.207,10.347,10.645,13.043,14.250
10,10,3.5,0.25,3.25,3,0.5,2.5,1.75,10.530,14.630,0.317,1.268,10.327,10.644,13.906,15.174
10,10,3.5,0.25,3.25,3,0.75,2.25,1.75,10.496,15.640,0.315,1.325,10.300,10.615,14.869,16.194
10,10,3.5,0.25,3.25,3,1,2,1.75,10.510,16.740,0.336,1.387,10.301,10.637,15.900,17.287
10,10,3.5,0.25,3.25,3,0.25,2.75,2,10.568,13.348,0.318,0.963,10.358,10.677,12.819,13.783
10,10,3.5,0.25,3.25,3,0.5,2.5,2,10.463,14.203,0.333,1.024,10.238,10.572,13.615,14.639
10,10,3.5,0.25,3.25,3,0.75,2.25,2,10.463,15.179,0.348,0.993,10.268,10.617,14.59,15.584
10,10,3.5,0.25,3.25,3,0.25,2.75,2.25,10.538,12.958,0.333,0.708,10.328,10.662,12.549,13.258
10,10,3.5,0.25,3.25,3,0.5,2.5,2.25,10.433,13.753,0.318,0.723,10.223,10.542,13.345,14.068
10,10,3.5,0.25,3.25,3,0.25,2.75,2.5,10.478,12.568,0.348,0.483,10.253,10.602,12.294,12.778
10,10,3.5,0.5,3,2.75,0.25,2.5,0.5,11.360,15.870,0.423,1.987,11.087,11.510,14.797,16.784
10,10,3.5,0.5,3,2.75,0.5,2.25,0.5,11.397,17.130,0.471,-1.000,11.099,11.570,15.973,-1.000
10,10,3.5,0.5,3,2.75,0.75,2,0.5,11.380,-1.000,0.503,-1.000,11.067,11.570,17.102,-1.000
10,10,3.5,0.5,3,2.75,1,1.75,0.5,11.370,-1.000,0.513,-1.000,11.057,11.570,-1.000,-1.000
10,10,3.5,0.5,3,2.75,1.25,1.5,0.5,11.380,-1.000,0.509,-1.000,11.078,11.587,-1.000,-1.000
10,10,3.5,0.5,3,2.75,1.5,1.25,0.5,11.360,-1.000,0.535,-1.000,11.032,11.567,-1.000,-1.000
10,10,3.5,0.5,3,2.75,1.75,1,0.5,11.360,-1.000,0.528,-1.000,11.042,11.570,-1.000,-1.000
10,10,3.5,0.5,3,2.75,2,0.75,0.5,11.410,-1.000,0.528,-1.000,11.088,11.616,-1.000,-1.000
10,10,3.5,0.5,3,2.75,0.25,2.5,0.75,11.350,15.797,0.410,1.926,11.091,11.501,14.741,16.667
10,10,3.5,0.5,3,2.75,0.5,2.25,0.75,11.382,17.020,0.472,2.002,11.088,11.560,15.914,17.916
10,10,3.5,0.5,3,2.75,0.75,2,0.75,11.390,-1.000,0.489,-1.000,11.085,11.574,17.043,-1.000
10,10,3.5,0.5,3,2.75,1,1.75,0.75,11.360,-1.000,0.510,-1.000,11.047,11.557,-1.000,-1.000
10,10,3.5,0.5,3,2.75,1.25,1.5,0.75,11.390,-1.000,0.516,-1.000,11.071,11.587,-1.000,-1.000
10,10,3.5,0.5,3,2.75,1.5,1.25,0.75,11.360,-1.000,0.526,-1.000,11.040,11.566,-1.000,-1.000
10,10,3.5,0.5,3,2.75,1.75,1,0.75,11.380,-1.000,0.524,-1.000,11.061,11.585,-1.000,-1.000
10,10,3.5,0.5,3,2.75,0.25,2.5,1,11.380,15.640,0.433,1.804,11.102,11.535,14.645,16.449
10,10,3.5,0.5,3,2.75,0.5,2.25,1,11.398,16.848,0.472,1.881,11.102,11.574,15.793,17.674
10,10,3.5,0.5,3,2.75,0.75,2,1,11.380,17.999,0.502,-1.000,11.070,11.572,16.909,-1.000
10,10,3.5,0.5,3,2.75,1,1.75,1,11.390,-1.000,0.497,-1.000,11.083,11.580,-1.000,-1.000
10,10,3.5,0.5,3,2.75,1.25,1.5,1,11.380,-1.000,0.521,-1.000,11.064,11.585,-1.000,-1.000
10,10,3.5,0.5,3,2.75,1.5,1.25,1,11.381,-1.000,0.524,-1.000,11.060,11.584,-1.000,-1.000
10,10,3.5,0.5,3,2.75,0.25,2.5,1.25,11.370,15.431,0.453,1.616,11.081,11.534,14.544,16.160
10,10,3.5,0.5,3,2.75,0.5,2.25,1.25,11.390,16.550,0.477,1.705,11.093,11.570,15.594,17.299
10,10,3.5,0.5,3,2.75,0.75,2,1.25,11.380,17.750,0.496,-1.000,11.076,11.572,16.716,-1.000
10,10,3.5,0.5,3,2.75,1,1.75,1.25,11.390,-1.000,0.509,-1.000,11.071,11.580,17.801,-1.000
10,10,3.5,0.5,3,2.75,1.25,1.5,1.25,11.370,-1.000,0.517,-1.000,11.052,11.569,-1.000,-1.000
10,10,3.5,0.5,3,2.75,0.25,2.5,1.5,11.420,15.130,0.465,1.377,11.120,11.585,14.365,15.742
10,10,3.5,0.5,3,2.75,0.5,2.25,1.5,11.306,16.200,0.458,1.481,11.020,11.478,15.369,16.850
10,10,3.5,0.5,3,2.75,0.75,2,1.5,11.380,17.370,0.506,-1.000,11.068,11.574,16.457,-1.000
10,10,3.5,0.5,3,2.75,1,1.75,1.5,11.380,-1.000,0.510,-1.000,11.070,11.580,17.637,-1.000
10,10,3.5,0.5,3,2.75,0.25,2.5,1.75,11.349,14.759,0.483,1.129,11.064,11.547,14.125,15.254
10,10,3.5,0.5,3,2.75,0.5,2.25,1.75,11.334,15.764,0.468,1.219,11.033,11.502,15.07,16.289
10,10,3.5,0.5,3,2.75,0.75,2,1.75,11.319,16.845,0.483,1.234,11.003,11.487,16.121,17.55
10,10,3.5,0.5,3,2.75,0.25,2.5,2,11.379,14.324,0.498,0.873,11.064,11.562,13.825,14.699
10,10,3.5,0.5,3,2.75,0.5,2.25,2,11.334,15.824,0.513,0.873,11.003,11.517,14.77,15.644
10,10,3.5,0.5,3,2.75,0.25,2.5,2.25,11.364,13.873,0.513,0.573,11.048,11.532,13.54,14.113
10,10,3.5,0.75,2.75,2.5,0.25,2.25,0.5,12.470,17.210,0.640,-1.000,12.061,12.701,16.178,-1.000
10,10,3.5,0.75,2.75,2.5,0.5,2,0.5,12.410,-1.000,0.678,-1.000,11.987,12.665,17.404,-1.000
10,10,3.5,0.75,2.75,2.5,0.75,1.75,0.5,12.406,-1.000,0.708,-1.000,11.968,12.676,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,1,1.5,0.5,12.400,-1.000,0.724,-1.000,11.952,12.676,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,1.25,1.25,0.5,12.400,-1.000,0.727,-1.000,11.950,12.677,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,1.5,1,0.5,12.400,-1.000,0.726,-1.000,11.959,12.685,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,1.75,0.75,0.5,12.399,-1.000,0.740,-1.000,11.947,12.687,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,0.25,2.25,0.75,12.470,17.120,0.653,1.879,12.049,12.702,16.098,17.977
10,10,3.5,0.75,2.75,2.5,0.5,2,0.75,12.420,-1.000,0.690,-1.000,11.983,12.673,17.323,-1.000
10,10,3.5,0.75,2.75,2.5,0.75,1.75,0.75,12.400,-1.000,0.699,-1.000,11.968,12.667,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,1,1.5,0.75,12.390,-1.000,0.726,-1.000,11.943,12.669,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,1.25,1.25,0.75,12.400,-1.000,0.732,-1.000,11.954,12.686,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,1.5,1,0.75,12.400,-1.000,0.736,-1.000,11.951,12.687,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,0.25,2.25,1,12.460,16.940,0.652,1.709,12.046,12.698,16.010,17.719
10,10,3.5,0.75,2.75,2.5,0.5,2,1,12.420,-1.000,0.694,-1.000,11.978,12.672,17.212,-1.000
10,10,3.5,0.75,2.75,2.5,0.75,1.75,1,12.400,-1.000,0.702,-1.000,11.963,12.665,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,1,1.5,1,12.400,-1.000,0.733,-1.000,11.946,12.679,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,1.25,1.25,1,12.400,-1.000,0.727,-1.000,11.953,12.680,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,0.25,2.25,1.25,12.439,16.660,0.650,1.507,12.030,12.680,15.835,17.342
10,10,3.5,0.75,2.75,2.5,0.5,2,1.25,12.400,17.320,0.674,-1.000,11.985,12.659,17.033,-1.000
10,10,3.5,0.75,2.75,2.5,0.75,1.75,1.25,12.390,-1.000,0.710,-1.000,11.950,12.660,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,1,1.5,1.25,12.400,-1.000,0.681,-1.000,11.995,12.676,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,0.25,2.25,1.5,12.384,16.289,0.678,1.354,11.949,12.628,15.551,16.905
10,10,3.5,0.75,2.75,2.5,0.5,2,1.5,12.384,17.475,0.663,-1.000,11.964,12.928,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,0.75,1.75,1.5,12.388,-1.000,0.738,-1.000,11.934,12.673,-1.000,-1.000
10,10,3.5,0.75,2.75,2.5,0.25,2.25,1.75,12.373,15.854,0.648,1.039,11.949,12.598,15.280,16.319
10,10,3.5,0.75,2.75,2.5,0.5,2,1.75,12.369,17.055,0.678,1.054,11.949,12.628,16.436,17.490
10,10,3.5,0.75,2.75,2.5,0.25,2.25,2,12.354,15.374,0.708,0.708,11.934,12.643,14.995,15.704
10,10,3.5,1,2.5,2.25,0.25,2,0.5,13.643,-1.000,0.937,-1.000,13.037,13.974,17.643,-1.000
10,10,3.5,1,2.5,2.25,0.5,1.75,0.5,13.550,-1.000,1.000,-1.000,12.912,13.912,-1.000,-1.000
10,10,3.5,1,2.5,2.25,0.75,1.5,0.5,13.560,-1.000,0.976,-1.000,12.951,13.927,-1.000,-1.000
10,10,3.5,1,2.5,2.25,1,1.25,0.5,13.560,-1.000,1.009,-1.000,12.926,13.935,-1.000,-1.000
10,10,3.5,1,2.5,2.25,1.25,1,0.5,13.550,-1.000,1.022,-1.000,12.913,13.935,-1.000,-1.000
10,10,3.5,1,2.5,2.25,1.5,0.75,0.5,13.560,-1.000,1.031,-1.000,12.919,13.950,-1.000,-1.000
10,10,3.5,1,2.5,2.25,0.25,2,0.75,13.610,-1.000,0.960,-1.000,12.983,13.943,17.543,-1.000
10,10,3.5,1,2.5,2.25,0.5,1.75,0.75,13.580,-1.000,0.955,-1.000,12.970,13.925,-1.000,-1.000
10,10,3.5,1,2.5,2.25,0.75,1.5,0.75,13.561,-1.000,0.998,-1.000,12.933,13.931,-1.000,-1.000
10,10,3.5,1,2.5,2.25,1,1.25,0.75,13.550,-1.000,0.994,-1.000,12.938,13.932,-1.000,-1.000
10,10,3.5,1,2.5,2.25,1.25,1,0.75,13.550,-1.000,1.026,-1.000,12.915,13.941,-1.000,-1.000
10,10,3.5,1,2.5,2.25,0.25,2,1,13.600,-1.000,0.960,-1.000,12.980,13.940,17.451,-1.000
10,10,3.5,1,2.5,2.25,0.5,1.75,1,13.573,-1.000,0.965,-1.000,12.968,13.933,-1.000,-1.000
10,10,3.5,1,2.5,2.25,0.75,1.5,1,13.560,-1.000,1.000,-1.000,12.929,13.929,-1.000,-1.000
10,10,3.5,1,2.5,2.25,1,1.25,1,13.560,-1.000,0.995,-1.000,12.945,13.940,-1.000,-1.000
10,10,3.5,1,2.5,2.25,0.25,2,1.25,13.630,-1.000,0.933,-1.000,13.029,13.963,-1.000,-1.000
10,10,3.5,1,2.5,2.25,0.5,1.75,1.25,13.573,-1.000,0.978,-1.000,12.969,13.948,-1.000,-1.000
10,10,3.5,1,2.5,2.25,0.75,1.5,1.25,13.558,-1.000,1.009,-1.000,12.924,13.933,-1.000,-1.000
10,10,3.5,1,2.5,2.25,0.25,2,1.5,13.603,17.685,0.978,-1.000,12.969,13.948,-1.000,-1.000
10,10,3.5,1,2.5,2.25,0.5,1.75,1.5,13.573,-1.000,0.978,-1.000,12.954,13.933,-1.000,-1.000
10,10,3.5,1,2.5,2.25,0.25,2,1.75,13.580,17.250,0.963,0.805,12.968,13.931,16.803,17.608
10,10,3.5,1.25,2.25,2,0.25,1.75,0.5,14.920,-1.000,1.260,-1.000,14.110,15.370,-1.000,-1.000
10,10,3.5,1.25,2.25,2,0.5,1.5,0.5,14.860,-1.000,1.387,-1.000,13.977,15.364,-1.000,-1.000
10,10,3.5,1.25,2.25,2,0.75,1.25,0.5,14.919,-1.000,1.356,-1.000,14.076,15.432,-1.000,-1.000
10,10,3.5,1.25,2.25,2,1,1,0.5,14.910,-1.000,1.360,-1.000,14.062,15.422,-1.000,-1.000
10,10,3.5,1.25,2.25,2,1.25,0.75,0.5,14.920,-1.000,1.359,-1.000,14.087,15.446,-1.000,-1.000
10,10,3.5,1.25,2.25,2,0.25,1.75,0.75,14.970,-1.000,1.277,-1.000,14.141,15.418,-1.000,-1.000
10,10,3.5,1.25,2.25,2,0.5,1.5,0.75,14.870,-1.000,1.398,-1.000,13.971,15.369,-1.000,-1.000
10,10,3.5,1.25,2.25,2,0.75,1.25,0.75,14.920,-1.000,1.389,-1.000,14.052,15.441,-1.000,-1.000
10,10,3.5,1.25,2.25,2,1,1,0.75,14.919,-1.000,1.363,-1.000,14.073,15.436,-1.000,-1.000
10,10,3.5,1.25,2.25,2,0.25,1.75,1,14.939,-1.000,1.294,-1.000,14.110,15.404,-1.000,-1.000
10,10,3.5,1.25,2.25,2,0.5,1.5,1,14.939,-1.000,1.399,-1.000,14.080,15.479,-1.000,-1.000
10,10,3.5,1.25,2.25,2,0.75,1.25,1,14.932,-1.000,1.362,-1.000,14.080,15.442,-1.000,-1.000
10,10,3.5,1.25,2.25,2,0.25,1.75,1.25,14.940,-1.000,1.300,-1.000,14.107,15.407,-1.000,-1.000
10,10,3.5,1.25,2.25,2,0.5,1.5,1.25,14.850,-1.000,1.410,-1.000,13.969,15.379,-1.000,-1.000
10,10,3.5,1.25,2.25,2,0.25,1.75,1.5,14.901,-1.000,1.298,-1.000,14.082,15.380,-1.000,-1.000
10,10,3.5,1.5,2,1.75,0.25,1.5,0.5,16.510,-1.000,1.826,-1.000,15.360,17.186,-1.000,-1.000
10,10,3.5,1.5,2,1.75,0.5,1.25,0.5,16.465,-1.000,1.764,-1.000,15.388,17.152,-1.000,-1.000
10,10,3.5,1.5,2,1.75,0.75,1,0.5,16.440,-1.000,1.807,-1.000,15.317,17.124,-1.000,-1.000
10,10,3.5,1.5,2,1.75,1,0.75,0.5,16.410,-1.000,1.836,-1.000,15.274,17.110,-1.000,-1.000
10,10,3.5,1.5,2,1.75,0.25,1.5,0.75,16.490,-1.000,1.878,-1.000,15.307,17.185,-1.000,-1.000
10,10,3.5,1.5,2,1.75,0.5,1.25,0.75,16.431,-1.000,1.837,-1.000,15.287,17.124,-1.000,-1.000
10,10,3.5,1.5,2,1.75,0.75,1,0.75,16.420,-1.000,1.832,-1.000,15.288,17.120,-1.000,-1.000
10,10,3.5,1.5,2,1.75,0.25,1.5,1,16.470,-1.000,1.843,-1.000,15.317,17.160,-1.000,-1.000
10,10,3.5,1.5,2,1.75,0.5,1.25,1,16.390,-1.000,1.837,-1.000,15.254,17.091,-1.000,-1.000
10,10,3.5,1.5,2,1.75,0.25,1.5,1.25,16.450,1.000,1.845,1.000,15.301,17.146,1.000,1.000
10,10,3.5,1.75,1.75,1.5,0.25,1.25,0.5,18.000,-1.000,-1.000,-1.000,16.546,-1.000,-1.000,-1.000
10,10,3.5,1.75,1.75,1.5,0.5,1,0.5,17.970,-1.000,-1.000,-1.000,16.488,-1.000,-1.000,-1.000
10,10,3.5,1.75,1.75,1.5,0.75,0.75,0.5,17.970,-1.000,-1.000,-1.000,16.537,-1.000,-1.000,-1.000
10,10,3.5,1.75,1.75,1.5,0.25,1.25,0.75,17.990,-1.000,-1.000,-1.000,16.532,-1.000,-1.000,-1.000
10,10,3.5,1.75,1.75,1.5,0.5,1,0.75,17.971,-1.000,-1.000,-1.000,16.521,-1.000,-1.000,-1.000
10,10,3.5,1.75,1.75,1.5,0.25,1.25,1,17.978,-1.000,-1.000,-1.000,16.501,-1.000,-1.000,-1.000
10,10,3.5,2,1.5,1.25,0.25,1,0.5,-1.000,-1.000,-1.000,-1.000,17.504,-1.000,-1.000,-1.000
10,10,3.5,2,1.5,1.25,0.5,0.75,0.5,-1.000,-1.000,-1.000,-1.000,17.519,-1.000,-1.000,-1.000
10,10,3.5,2,1.5,1.25,0.25,1,0.75,-1.000,-1.000,-1.000,-1.000,17.497,-1.000,-1.000,-1.000
,,,,,,,,,,,,,,,,
10,10,3.75,0.25,3.5,3.25,0.25,3,0.5,9.790,13.550,0.303,2.077,9.593,9.896,12.442,14.519
10,10,3.75,0.25,3.5,3.25,0.5,2.75,0.5,9.770,14.657,0.318,2.345,9.566,9.884,13.378,15.723
10,10,3.75,0.25,3.5,3.25,0.75,2.5,0.5,9.701,15.850,0.329,2.570,9.493,9.822,14.421,16.991
10,10,3.75,0.25,3.5,3.25,1,2.25,0.5,9.760,16.970,0.326,-1.000,9.561,9.887,15.426,-1.000
10,10,3.75,0.25,3.5,3.25,1.25,2,0.5,9.700,18.000,0.341,-1.000,9.494,9.835,16.462,-1.000
10,10,3.75,0.25,3.5,3.25,1.5,1.75,0.5,9.700,-1.000,0.355,-1.000,9.486,9.840,17.459,-1.000
10,10,3.75,0.25,3.5,3.25,1.75,1.5,0.5,9.710,-1.000,0.354,-1.000,9.491,9.845,-1.000,-1.000
10,10,3.75,0.25,3.5,3.25,2,1.25,0.5,9.750,-1.000,0.353,-1.000,9.538,9.891,-1.000,-1.000
10,10,3.75,0.25,3.5,3.25,2.25,1,0.5,9.730,-1.000,0.356,-1.000,9.509,9.865,-1.000,-1.000
10,10,3.75,0.25,3.5,3.25,2.5,0.75,0.5,9.750,-1.000,0.361,-1.000,9.532,9.892,-1.000,-1.000
10,10,3.75,0.25,3.5,3.25,0.25,3,0.75,9.580,13.510,0.297,2.116,9.573,9.870,12.431,14.547
10,10,3.75,0.25,3.5,3.25,0.5,2.75,0.75,9.770,14.590,0.315,2.263,9.569,9.883,13.344,15.607
10,10,3.75,0.25,3.5,3.25,0.75,2.5,0.75,9.780,15.710,0.320,2.444,9.573,9.893,14.338,16.782
10,10,3.75,0.25,3.5,3.25,1,2.25,0.75,9.768,16.860,0.329,2.607,9.562,9.891,15.372,17.979
10,10,3.75,0.25,3.5,3.25,1.25,2,0.75,9.720,-1.000,0.351,-1.000,9.502,9.853,16.420,-1.000
10,10,3.75,0.25,3.5,3.25,1.5,1.75,0.75,9.690,-1.000,0.354,-1.000,9.471,9.825,17.368,-1.000
10,10,3.75,0.25,3.5,3.25,1.75,1.5,0.75,9.721,-1.000,0.351,-1.000,9.504,9.854,-1.000,-1.000
10,10,3.75,0.25,3.5,3.25,2,1.25,0.75,9.710,-1.000,0.353,-1.000,9.492,9.845,-1.000,-1.000
10,10,3.75,0.25,3.5,3.25,2.25,1,0.75,9.760,-1.000,0.349,-1.000,9.553,9.902,-1.000,-1.000
10,10,3.75,0.25,3.5,3.25,0.25,3,1,9.762,13.400,0.306,1.938,9.573,9.879,12.357,14.295
10,10,3.75,0.25,3.5,3.25,0.5,2.75,1,9.765,14.450,0.309,2.137,9.568,9.877,13.290,15.427
10,10,3.75,0.25,3.5,3.25,0.75,2.5,1,9.722,15.560,0.322,2.360,9.512,9.834,14.236,16.596
10,10,3.75,0.25,3.5,3.25,1,2.25,1,9.760,16.680,0.325,2.459,9.562,9.887,15.265,17.724
10,10,3.75,0.25,3.5,3.25,1.25,2,1,9.718,17.850,0.343,-1.000,9.516,9.859,16.280,-1.000
10,10,3.75,0.25,3.5,3.25,1.5,1.75,1,9.699,-1.000,0.359,-1.000,9.480,9.838,17.272,-1.000
10,10,3.75,0.25,3.5,3.25,1.75,1.5,1,9.751,-1.000,0.351,-1.000,9.538,9.889,-1.000,-1.000
10,10,3.75,0.25,3.5,3.25,2,1.25,1,9.740,-1.000,0.359,-1.000,9.525,9.884,-1.000,-1.000
10,10,3.75,0.25,3.5,3.25,0.25,3,1.25,9.750,13.266,0.293,1.828,9.554,9.847,12.278,14.106
10,10,3.75,0.25,3.5,3.25,0.5,2.75,1.25,9.734,14.257,0.319,1.993,9.535,9.854,13.163,15.156
10,10,3.75,0.25,3.5,3.25,0.75,2.5,1.25,9.761,15.340,0.327,2.168,9.553,9.879,14.123,16.291
10,10,3.75,0.25,3.5,3.25,1,2.25,1.25,9.772,16.390,0.330,2.240,9.564,9.894,15.105,17.345
10,10,3.75,0.25,3.5,3.25,1.25,2,1.25,9.700,17.540,0.339,-1.000,9.490,9.829,16.108,-1.000
10,10,3.75,0.25,3.5,3.25,1.5,1.75,1.25,9.681,-1.000,0.362,-1.000,9.459,9.821,17.102,-1.000
10,10,3.75,0.25,3.5,3.25,1.75,1.5,1.25,9.740,-1.000,0.355,-1.000,9.523,9.879,-1.000,-1.000
10,10,3.75,0.25,3.5,3.25,0.25,3,1.5,9.821,13.059,0.313,1.612,9.628,9.941,12.178,13.790
10,10,3.75,0.25,3.5,3.25,0.5,2.75,1.5,9.690,13.989,0.336,1.799,9.507,9.844,12.983,14.782
10,10,3.75,0.25,3.5,3.25,0.75,2.5,1.5,9.690,14.969,0.318,1.911,9.491,9.810,13.862,15.773
10,10,3.75,0.25,3.5,3.25,1,2.25,1.5,9.718,16.041,0.364,2.041,9.507,9.871,14.836,16.877
10,10,3.75,0.25,3.5,3.25,1.25,2,1.5,9.762,17.120,0.337,-1.000,9.554,9.891,15.862,-1.000
10,10,3.75,0.25,3.5,3.25,1.5,1.75,1.5,9.720,-1.000,0.353,-1.000,9.504,9.857,16.867,-1.000
10,10,3.75,0.25,3.5,3.25,0.25,3,1.75,9.760,12.800,0.289,1.390,9.575,9.864,12.035,13.425
10,10,3.75,0.25,3.5,3.25,0.5,2.75,1.75,9.770,13.660,0.315,1.501,9.569,9.883,12.810,14.311
10,10,3.75,0.25,3.5,3.25,0.75,2.5,1.75,9.680,14.600,0.319,1.595,9.481,9.799,13.681,15.276
10,10,3.75,0.25,3.5,3.25,1,2.25,1.75,9.713,15.580,0.336,1.646,9.507,9.843,14.603,16.249
10,10,3.75,0.25,3.5,3.25,1.25,2,1.75,9.680,16.689,0.356,1.714,9.469,9.825,15.641,17.355
10,10,3.75,0.25,3.5,3.25,0.25,3,2,9.730,12.510,0.317,1.179,9.528,9.845,11.843,13.022
10,10,3.75,0.25,3.5,3.25,0.5,2.75,2,9.730,13.290,0.325,1.226,9.524,9.849,12.593,13.819
10,10,3.75,0.25,3.5,3.25,0.75,2.5,2,9.670,14.152,0.335,1.256,9.459,9.793,13.428,14.684
10,10,3.75,0.25,3.5,3.25,1,2.25,2,9.720,15.100,0.340,1.262,9.507,9.847,14.337,15.599
10,10,3.75,0.25,3.5,3.25,0.25,3,2.25,9.751,12.170,0.310,0.920,9.546,9.856,11.648,12.568
10,10,3.75,0.25,3.5,3.25,0.5,2.75,2.25,9.694,12.850,0.343,0.929,9.484,9.827,12.312,13.241
10,10,3.75,0.25,3.5,3.25,0.75,2.5,2.25,9.700,13.700,0.338,0.915,9.485,9.823,13.153,14.068
10,10,3.75,0.25,3.5,3.25,0.25,3,2.5,9.820,11.830,0.332,0.684,9.606,9.939,11.442,12.126
10,10,3.75,0.25,3.5,3.25,0.5,2.75,2.5,9.720,12.480,0.331,0.660,9.512,9.843,12.100,12.760
10,10,3.75,0.25,3.5,3.25,0.25,3,2.75,9.770,11.489,0.333,0.430,9.556,9.889,11.250,11.680
10,10,3.75,0.5,3.25,3,0.25,2.75,0.5,10.450,14.711,0.432,2.224,10.170,10.602,13.512,15.736
10,10,3.75,0.5,3.25,3,0.5,2.5,0.5,10.450,15.930,0.459,2.387,10.155,10.614,14.616,17.003
10,10,3.75,0.5,3.25,3,0.75,2.25,0.5,10.463,17.110,0.500,-1.000,10.147,10.647,15.653,-1.000
10,10,3.75,0.5,3.25,3,1,2,0.5,10.410,-1.000,0.508,-1.000,10.094,10.602,16.764,-1.000
10,10,3.75,0.5,3.25,3,1.25,1.75,0.5,10.460,-1.000,0.520,-1.000,10.136,10.656,17.779,-1.000
10,10,3.75,0.5,3.25,3,1.5,1.5,0.5,10.470,-1.000,0.531,-1.000,10.138,10.669,-1.000,-1.000
10,10,3.75,0.5,3.25,3,1.75,1.25,0.5,10.471,-1.000,0.522,-1.000,10.157,10.679,-1.000,-1.000
10,10,3.75,0.5,3.25,3,2,1,0.5,10.451,-1.000,0.540,-1.000,10.115,10.655,-1.000,-1.000
10,10,3.75,0.5,3.25,3,2.25,0.75,0.5,10.430,-1.000,0.543,-1.000,10.100,10.643,-1.000,-1.000
10,10,3.75,0.5,3.25,3,0.25,2.75,0.75,10.442,14.640,0.423,2.185,10.168,10.591,13.456,15.641
10,10,3.75,0.5,3.25,3,0.5,2.5,0.75,10.430,15.810,0.460,2.309,10.134,10.594,14.548,16.857
